Size, Seq, Par, Libc
180000, 0.049096, 0.031994, 0.024824
190000, 0.048611, 0.034008, 0.026025
200000, 0.028076, 0.034214, 0.027372
210000, 0.056808, 0.038773, 0.029074
220000, 0.059169, 0.039367, 0.030682
230000, 0.032586, 0.039912, 0.032171
240000, 0.053502, 0.044256, 0.033985
250000, 0.035623, 0.044424, 0.034908
260000, 0.059403, 0.044103, 0.036078
270000, 0.058469, 0.047771, 0.038448
280000, 0.040944, 0.045631, 0.039285
290000, 0.065007, 0.049884, 0.041462
300000, 0.045564, 0.051674, 0.042448
310000, 0.045283, 0.057206, 0.044689
320000, 0.046447, 0.056747, 0.045726
330000, 0.048498, 0.055585, 0.047400
340000, 0.049099, 0.058152, 0.048421
350000, 0.050305, 0.059472, 0.050356
360000, 0.054469, 0.059662, 0.051531
370000, 0.054665, 0.057919, 0.053101
380000, 0.054828, 0.060537, 0.054618
390000, 0.057644, 0.061278, 0.056498
400000, 0.059593, 0.064836, 0.057575
410000, 0.078908, 0.063020, 0.059222
420000, 0.064419, 0.070068, 0.061396
430000, 0.066170, 0.068259, 0.062210
440000, 0.064636, 0.071946, 0.063853
450000, 0.091146, 0.070686, 0.065338
460000, 0.069090, 0.073975, 0.066678
470000, 0.069779, 0.073991, 0.068370
480000, 0.072124, 0.078218, 0.069942
490000, 0.073058, 0.078397, 0.071565
500000, 0.074734, 0.078439, 0.073467
510000, 0.098071, 0.080090, 0.075368
520000, 0.095760, 0.086011, 0.075792
530000, 0.078824, 0.083556, 0.077687
540000, 0.101126, 0.086487, 0.079258
550000, 0.081966, 0.082068, 0.081220
560000, 0.085227, 0.089975, 0.082516
570000, 0.114169, 0.087537, 0.084257
580000, 0.090990, 0.090765, 0.085832
590000, 0.110253, 0.093185, 0.087858
600000, 0.090417, 0.093247, 0.088944
610000, 0.111450, 0.094654, 0.090358
620000, 0.096329, 0.098805, 0.092018
630000, 0.094066, 0.093702, 0.093761
640000, 0.097491, 0.101739, 0.095298
650000, 0.097960, 0.102977, 0.097500
660000, 0.101048, 0.103310, 0.098758
670000, 0.110733, 0.098961, 0.099801
680000, 0.108224, 0.105653, 0.102384
690000, 0.106548, 0.104431, 0.103518
700000, 0.108964, 0.109481, 0.105678
710000, 0.110684, 0.103408, 0.107267
720000, 0.127089, 0.109263, 0.108469
730000, 0.110992, 0.112970, 0.110146
740000, 0.114442, 0.114243, 0.111646
750000, 0.116291, 0.116773, 0.112898
760000, 0.136134, 0.118247, 0.114490
770000, 0.116619, 0.113701, 0.117223
780000, 0.118325, 0.118821, 0.117801
790000, 0.121560, 0.122697, 0.119036
800000, 0.124191, 0.127125, 0.121159
810000, 0.149145, 0.127633, 0.122670
820000, 0.129215, 0.129989, 0.125029
830000, 0.129647, 0.123873, 0.125854
840000, 0.130123, 0.120332, 0.127875
850000, 0.131600, 0.126965, 0.129015
860000, 0.133394, 0.129451, 0.131316
870000, 0.135075, 0.128982, 0.133177
880000, 0.139642, 0.135125, 0.133619
890000, 0.137968, 0.136607, 0.135698
900000, 0.148287, 0.134797, 0.139057
910000, 0.140215, 0.141680, 0.138382
920000, 0.157234, 0.139889, 0.141506
930000, 0.145927, 0.141644, 0.142237
940000, 0.146500, 0.145726, 0.143486
950000, 0.162646, 0.143730, 0.145180
960000, 0.149388, 0.142014, 0.146885
970000, 0.152356, 0.148752, 0.148436
980000, 0.153835, 0.151792, 0.149988
990000, 0.160873, 0.150024, 0.152709
1000000, 0.156972, 0.155167, 0.154188
0, 0.000000, 0.000146, 0.000000
10000, 0.001060, 0.017281, 0.001093
20000, 0.002450, 0.027741, 0.002327
30000, 0.003810, 0.015995, 0.003635
40000, 0.005225, 0.013398, 0.004994
50000, 0.006689, 0.012226, 0.006362
60000, 0.008119, 0.020716, 0.007955
70000, 0.009706, 0.017237, 0.009276
80000, 0.010953, 0.022779, 0.010526
90000, 0.012029, 0.022750, 0.012039
100000, 0.013797, 0.029465, 0.013486
110000, 0.014960, 0.026542, 0.014999
120000, 0.016608, 0.028077, 0.016566
130000, 0.017409, 0.033976, 0.017922
140000, 0.019237, 0.029440, 0.018804
150000, 0.042900, 0.028794, 0.020465
160000, 0.051516, 0.033914, 0.021988
170000, 0.033995, 0.032480, 0.023499
180000, 0.025126, 0.034896, 0.025155
190000, 0.026996, 0.037469, 0.026875
200000, 0.028430, 0.034869, 0.027781
210000, 0.052599, 0.037819, 0.029384
220000, 0.054095, 0.037851, 0.030940
230000, 0.033268, 0.039772, 0.031816
240000, 0.043705, 0.042107, 0.033489
250000, 0.037467, 0.043676, 0.034984
260000, 0.036501, 0.043791, 0.036277
270000, 0.039223, 0.046625, 0.037947
280000, 0.040079, 0.047136, 0.040653
290000, 0.059712, 0.048261, 0.040763
300000, 0.043252, 0.052434, 0.042259
310000, 0.045509, 0.056473, 0.044729
320000, 0.047102, 0.052893, 0.045315
330000, 0.047600, 0.054770, 0.047751
340000, 0.048320, 0.053901, 0.048729
350000, 0.060475, 0.056306, 0.050081
360000, 0.064006, 0.058544, 0.051806
370000, 0.055544, 0.060762, 0.053196
380000, 0.076459, 0.062182, 0.054716
390000, 0.057080, 0.060533, 0.055833
400000, 0.059514, 0.065063, 0.057662
410000, 0.061048, 0.066126, 0.059050
420000, 0.062777, 0.066928, 0.060658
430000, 0.073239, 0.072427, 0.062492
440000, 0.064985, 0.072588, 0.064117
450000, 0.067437, 0.068859, 0.065311
460000, 0.091259, 0.074485, 0.066928
470000, 0.091524, 0.071752, 0.068352
480000, 0.095596, 0.075128, 0.077897
490000, 0.074773, 0.077294, 0.071458
500000, 0.076257, 0.079806, 0.073380
510000, 0.077859, 0.079589, 0.074720
520000, 0.078289, 0.080512, 0.076197
530000, 0.079340, 0.082526, 0.077662
540000, 0.080036, 0.086849, 0.079586
550000, 0.083391, 0.086030, 0.081166
560000, 0.084212, 0.085793, 0.083486
570000, 0.086429, 0.090224, 0.084370
580000, 0.086381, 0.091445, 0.085582
590000, 0.088313, 0.092714, 0.087335
600000, 0.089306, 0.097744, 0.089436
610000, 0.093326, 0.096929, 0.090632
620000, 0.096301, 0.097773, 0.092172
630000, 0.097503, 0.095815, 0.094347
640000, 0.099984, 0.102675, 0.095391
650000, 0.097907, 0.101798, 0.097009
660000, 0.120167, 0.101094, 0.098250
670000, 0.101238, 0.097621, 0.099938
680000, 0.107402, 0.104539, 0.101738
690000, 0.105742, 0.105372, 0.103011
700000, 0.107248, 0.107329, 0.105071
710000, 0.111947, 0.107442, 0.106515
720000, 0.126819, 0.114733, 0.108349
730000, 0.112650, 0.109499, 0.109490
740000, 0.113942, 0.115505, 0.111043
750000, 0.120552, 0.113506, 0.113111
760000, 0.118636, 0.114303, 0.115018
770000, 0.120142, 0.117894, 0.116042
780000, 0.123239, 0.119211, 0.117447
790000, 0.123641, 0.117564, 0.118816
800000, 0.127508, 0.128990, 0.120866
810000, 0.127579, 0.124268, 0.123612
820000, 0.143864, 0.122053, 0.124508
830000, 0.130704, 0.128477, 0.125788
840000, 0.129985, 0.128318, 0.127689
850000, 0.132506, 0.127764, 0.129330
860000, 0.135511, 0.133707, 0.132222
870000, 0.135908, 0.133157, 0.132628
880000, 0.137024, 0.132762, 0.134348
890000, 0.140037, 0.135805, 0.135649
900000, 0.139182, 0.139390, 0.137317
910000, 0.141662, 0.137035, 0.139239
920000, 0.143438, 0.139121, 0.140455
930000, 0.146870, 0.139852, 0.143705
940000, 0.147256, 0.133870, 0.143213
950000, 0.150311, 0.140868, 0.145229
960000, 0.151819, 0.144441, 0.147148
970000, 0.150382, 0.144723, 0.148254
980000, 0.157022, 0.144161, 0.149920
990000, 0.154930, 0.150534, 0.151797
1000000, 0.154937, 0.151838, 0.154761
0, 0.000001, 0.000289, 0.000000
10000, 0.003112, 0.015534, 0.001082
20000, 0.002476, 0.013890, 0.002327
30000, 0.003894, 0.020532, 0.003631
40000, 0.005126, 0.023536, 0.004970
50000, 0.006637, 0.019299, 0.006350
60000, 0.008325, 0.020273, 0.007752
70000, 0.009573, 0.020435, 0.009209
80000, 0.010868, 0.025404, 0.010489
90000, 0.012627, 0.025659, 0.012072
100000, 0.013481, 0.022623, 0.013502
110000, 0.014820, 0.023702, 0.014936
120000, 0.016416, 0.031616, 0.016423
130000, 0.018383, 0.027124, 0.017928
140000, 0.018995, 0.029594, 0.019421
150000, 0.020865, 0.029169, 0.020562
160000, 0.047350, 0.030935, 0.021676
170000, 0.046539, 0.034243, 0.023178
180000, 0.033501, 0.030821, 0.025179
190000, 0.026996, 0.033780, 0.026527
200000, 0.028742, 0.037445, 0.028313
210000, 0.041833, 0.036687, 0.029530
220000, 0.031573, 0.041760, 0.031103
230000, 0.059743, 0.039010, 0.032045
240000, 0.063365, 0.041981, 0.034095
250000, 0.037001, 0.045361, 0.034921
260000, 0.036855, 0.044148, 0.036588
270000, 0.038544, 0.045386, 0.038016
280000, 0.059478, 0.048235, 0.039453
290000, 0.041312, 0.048355, 0.040881
300000, 0.043616, 0.048018, 0.042610
310000, 0.045651, 0.051913, 0.044620
320000, 0.071464, 0.053338, 0.046378
330000, 0.048285, 0.055808, 0.046970
340000, 0.070217, 0.055115, 0.048536
350000, 0.069694, 0.058826, 0.050459
360000, 0.051895, 0.059987, 0.052379
370000, 0.054572, 0.060624, 0.053779
380000, 0.057401, 0.061648, 0.054381
390000, 0.080299, 0.064305, 0.055922
400000, 0.058769, 0.061852, 0.057836
410000, 0.085533, 0.067834, 0.059465
420000, 0.062784, 0.066830, 0.060793
430000, 0.063977, 0.069699, 0.062400
440000, 0.088211, 0.070064, 0.064169
450000, 0.065743, 0.073424, 0.065614
460000, 0.095115, 0.074774, 0.066939
470000, 0.078261, 0.073782, 0.068265
480000, 0.080733, 0.078257, 0.070119
490000, 0.072906, 0.079492, 0.071658
500000, 0.076418, 0.077783, 0.073098
510000, 0.098740, 0.077790, 0.074532
520000, 0.077070, 0.079332, 0.076448
530000, 0.099209, 0.083828, 0.078159
540000, 0.080906, 0.082909, 0.079512
550000, 0.105886, 0.089567, 0.081398
560000, 0.085115, 0.086538, 0.082917
570000, 0.087239, 0.090410, 0.084631
580000, 0.089326, 0.089460, 0.086157
590000, 0.109332, 0.093365, 0.087335
600000, 0.109954, 0.092024, 0.089301
610000, 0.092778, 0.096961, 0.090673
620000, 0.110415, 0.097010, 0.092052
630000, 0.097232, 0.096344, 0.093771
640000, 0.096152, 0.092783, 0.095500
650000, 0.099569, 0.099837, 0.096548
660000, 0.100503, 0.104956, 0.098952
670000, 0.102893, 0.105717, 0.100268
680000, 0.102844, 0.106430, 0.102592
690000, 0.106149, 0.108126, 0.103608
700000, 0.108018, 0.108500, 0.105113
710000, 0.108123, 0.110728, 0.106575
720000, 0.117308, 0.109575, 0.108126
730000, 0.111688, 0.111393, 0.109945
740000, 0.113436, 0.112490, 0.112468
750000, 0.115521, 0.116113, 0.113425
760000, 0.117030, 0.114880, 0.114590
770000, 0.127580, 0.116283, 0.126878
780000, 0.130851, 0.123849, 0.122648
790000, 0.131869, 0.119701, 0.119186
800000, 0.123476, 0.120941, 0.120351
810000, 0.124997, 0.126497, 0.122844
820000, 0.126790, 0.126935, 0.124583
830000, 0.128754, 0.127773, 0.126380
840000, 0.129833, 0.126169, 0.127389
850000, 0.130894, 0.131108, 0.129773
860000, 0.133068, 0.130033, 0.131172
870000, 0.135566, 0.132285, 0.132843
880000, 0.136680, 0.132246, 0.134379
890000, 0.153064, 0.137234, 0.135710
900000, 0.157989, 0.138046, 0.137137
910000, 0.141348, 0.143420, 0.138959
920000, 0.158815, 0.145685, 0.139654
930000, 0.157243, 0.132785, 0.142150
940000, 0.146632, 0.145646, 0.144941
950000, 0.149071, 0.142062, 0.144934
960000, 0.153116, 0.143907, 0.147370
970000, 0.155721, 0.148717, 0.149153
980000, 0.151755, 0.145434, 0.150613
990000, 0.156665, 0.141132, 0.151713
1000000, 0.157618, 0.145731, 0.155247
0, 0.000000, 0.000172, 0.000001
10000, 0.001084, 0.018274, 0.001087
20000, 0.002500, 0.012425, 0.002342
30000, 0.003847, 0.024622, 0.003649
40000, 0.005207, 0.018481, 0.004989
50000, 0.006528, 0.020148, 0.006452
60000, 0.007921, 0.025834, 0.007779
70000, 0.009850, 0.026851, 0.009260
80000, 0.011056, 0.027883, 0.010607
90000, 0.012494, 0.022718, 0.012102
100000, 0.015965, 0.033359, 0.013786
110000, 0.016048, 0.027518, 0.015008
120000, 0.016739, 0.024212, 0.016597
130000, 0.017862, 0.026646, 0.017506
140000, 0.019609, 0.028288, 0.019169
150000, 0.045361, 0.029875, 0.020300
160000, 0.043463, 0.029551, 0.021914
170000, 0.023839, 0.032780, 0.023293
180000, 0.025136, 0.031089, 0.024634
190000, 0.026266, 0.032862, 0.026354
200000, 0.038817, 0.037709, 0.027475
210000, 0.029400, 0.041010, 0.029977
220000, 0.031689, 0.039795, 0.030865
230000, 0.032465, 0.039066, 0.032252
240000, 0.044165, 0.044498, 0.033973
250000, 0.061201, 0.042345, 0.035085
260000, 0.059279, 0.045495, 0.036406
270000, 0.040234, 0.045534, 0.038600
280000, 0.048953, 0.047267, 0.040161
290000, 0.041686, 0.049303, 0.040868
300000, 0.053947, 0.050294, 0.042359
310000, 0.054054, 0.052330, 0.043963
320000, 0.048406, 0.054023, 0.045595
330000, 0.071211, 0.057373, 0.047083
340000, 0.067392, 0.061057, 0.049326
350000, 0.051094, 0.058618, 0.050230
360000, 0.052827, 0.059502, 0.051540
370000, 0.054009, 0.061578, 0.054016
380000, 0.055187, 0.062082, 0.054596
390000, 0.057352, 0.062907, 0.056035
400000, 0.060053, 0.063395, 0.057804
410000, 0.060375, 0.067035, 0.059364
420000, 0.061260, 0.067870, 0.060810
430000, 0.085613, 0.066520, 0.062197
440000, 0.067572, 0.070436, 0.063928
450000, 0.066994, 0.070340, 0.066356
460000, 0.069182, 0.072790, 0.066775
470000, 0.091705, 0.075086, 0.068455
480000, 0.072493, 0.074919, 0.070125
490000, 0.074805, 0.079639, 0.071900
500000, 0.075052, 0.077716, 0.073104
510000, 0.099124, 0.077569, 0.074484
520000, 0.076878, 0.081020, 0.076814
530000, 0.079889, 0.086023, 0.078698
540000, 0.100418, 0.086341, 0.079447
550000, 0.088556, 0.086404, 0.080799
560000, 0.083679, 0.086306, 0.082855
570000, 0.105865, 0.088424, 0.084546
580000, 0.103123, 0.091958, 0.085599
590000, 0.092089, 0.088425, 0.087523
600000, 0.113421, 0.095913, 0.089946
610000, 0.093468, 0.094948, 0.090722
620000, 0.094403, 0.095491, 0.091743
630000, 0.097667, 0.097256, 0.093729
640000, 0.098833, 0.100343, 0.095108
650000, 0.120085, 0.099555, 0.096800
660000, 0.099701, 0.100943, 0.098477
670000, 0.101307, 0.100585, 0.099856
680000, 0.108225, 0.108645, 0.101738
690000, 0.105460, 0.105422, 0.103257
700000, 0.107282, 0.108582, 0.105356
710000, 0.108896, 0.111000, 0.106870
720000, 0.129695, 0.105311, 0.108342
730000, 0.111345, 0.109884, 0.110580
740000, 0.114183, 0.116814, 0.111191
750000, 0.114311, 0.117701, 0.112959
760000, 0.116166, 0.122531, 0.114616
770000, 0.134589, 0.118953, 0.115981
780000, 0.120763, 0.121244, 0.117838
790000, 0.122710, 0.122624, 0.118931
800000, 0.123408, 0.121574, 0.121020
810000, 0.126229, 0.125410, 0.122613
820000, 0.129915, 0.124300, 0.124019
830000, 0.127894, 0.125759, 0.126013
840000, 0.130165, 0.131191, 0.128176
850000, 0.132686, 0.125272, 0.129290
860000, 0.148713, 0.125514, 0.132285
870000, 0.135247, 0.133840, 0.133419
880000, 0.137727, 0.130692, 0.133579
890000, 0.138923, 0.140370, 0.135236
900000, 0.138141, 0.135898, 0.137075
910000, 0.142284, 0.128851, 0.140068
920000, 0.142573, 0.139826, 0.140974
930000, 0.145559, 0.142260, 0.141772
940000, 0.150340, 0.144339, 0.144017
950000, 0.163542, 0.148952, 0.145343
960000, 0.157295, 0.142064, 0.147251
970000, 0.151320, 0.142525, 0.148968
980000, 0.151933, 0.146753, 0.151097
990000, 0.154626, 0.149575, 0.152075
1000000, 0.153821, 0.148443, 0.153257
0, 0.000000, 0.000169, 0.000000
10000, 0.001056, 0.017193, 0.001132
20000, 0.002452, 0.015812, 0.002421
30000, 0.003915, 0.013875, 0.003635
40000, 0.005273, 0.019601, 0.004981
50000, 0.006856, 0.019027, 0.006385
60000, 0.008084, 0.027555, 0.007764
70000, 0.009660, 0.020867, 0.009223
80000, 0.011104, 0.022261, 0.010462
90000, 0.012212, 0.023798, 0.011948
100000, 0.013415, 0.023179, 0.013530
110000, 0.014876, 0.025768, 0.015005
120000, 0.016546, 0.025037, 0.016475
130000, 0.017750, 0.028342, 0.017662
140000, 0.039921, 0.032174, 0.019238
150000, 0.041397, 0.029846, 0.020925
160000, 0.044314, 0.039083, 0.022329
170000, 0.023992, 0.033009, 0.023793
180000, 0.052594, 0.035981, 0.024628
190000, 0.049282, 0.036062, 0.026483
200000, 0.051589, 0.036221, 0.027549
210000, 0.053200, 0.038512, 0.029364
220000, 0.033850, 0.038281, 0.031137
230000, 0.032775, 0.044655, 0.032426
240000, 0.061027, 0.042481, 0.033992
250000, 0.034998, 0.044764, 0.038085
260000, 0.041833, 0.051274, 0.038736
270000, 0.039553, 0.050418, 0.040739
280000, 0.050671, 0.049326, 0.044241
290000, 0.044888, 0.050717, 0.043345
300000, 0.044956, 0.050798, 0.046045
310000, 0.047877, 0.050757, 0.049136
320000, 0.059064, 0.053159, 0.047924
330000, 0.050852, 0.055052, 0.048520
340000, 0.050980, 0.057250, 0.048763
350000, 0.069651, 0.058573, 0.050277
360000, 0.052597, 0.060233, 0.051530
370000, 0.054245, 0.061872, 0.053018
380000, 0.056547, 0.060956, 0.054881
390000, 0.057820, 0.064394, 0.056800
400000, 0.059836, 0.066126, 0.057651
410000, 0.061931, 0.063939, 0.059218
420000, 0.062448, 0.071763, 0.060740
430000, 0.063316, 0.073806, 0.063163
440000, 0.065091, 0.070630, 0.063821
450000, 0.065796, 0.075077, 0.065185
460000, 0.069679, 0.072685, 0.068022
470000, 0.091728, 0.073610, 0.068613
480000, 0.071543, 0.079231, 0.070153
490000, 0.076158, 0.078249, 0.071447
500000, 0.075293, 0.079164, 0.073300
510000, 0.076409, 0.076903, 0.074691
520000, 0.079664, 0.081896, 0.076292
530000, 0.101841, 0.079006, 0.077722
540000, 0.080141, 0.085083, 0.079714
550000, 0.081667, 0.081827, 0.081620
560000, 0.086892, 0.087727, 0.082822
570000, 0.106979, 0.088793, 0.083974
580000, 0.089153, 0.093436, 0.085737
590000, 0.088685, 0.093131, 0.088098
600000, 0.093646, 0.094137, 0.088558
610000, 0.091976, 0.096311, 0.090627
620000, 0.112551, 0.096799, 0.091984
630000, 0.096005, 0.097214, 0.094386
640000, 0.098166, 0.099354, 0.095136
650000, 0.098959, 0.102748, 0.096998
660000, 0.103873, 0.103849, 0.098074
670000, 0.103242, 0.100774, 0.100697
680000, 0.108692, 0.106411, 0.102005
690000, 0.108207, 0.108438, 0.103393
700000, 0.129611, 0.105288, 0.104879
710000, 0.112561, 0.111047, 0.106688
720000, 0.109764, 0.112213, 0.109290
730000, 0.112296, 0.109858, 0.109795
740000, 0.114663, 0.111445, 0.111707
750000, 0.117646, 0.117898, 0.113440
760000, 0.119535, 0.113837, 0.114448
770000, 0.119981, 0.116607, 0.116258
780000, 0.121896, 0.112962, 0.117277
790000, 0.123754, 0.121350, 0.119427
800000, 0.141316, 0.123431, 0.120588
810000, 0.124266, 0.123532, 0.122904
820000, 0.142944, 0.124930, 0.124317
830000, 0.129554, 0.121829, 0.126260
840000, 0.146324, 0.123133, 0.127113
850000, 0.131360, 0.128357, 0.129068
860000, 0.135992, 0.135727, 0.131127
870000, 0.136980, 0.129303, 0.132661
880000, 0.137415, 0.133569, 0.134086
890000, 0.139999, 0.136764, 0.135419
900000, 0.141233, 0.141487, 0.137024
910000, 0.142953, 0.134577, 0.138511
920000, 0.143442, 0.133225, 0.139933
930000, 0.150128, 0.135841, 0.142941
940000, 0.161799, 0.145335, 0.143370
950000, 0.155098, 0.149844, 0.146224
960000, 0.154015, 0.147413, 0.147581
970000, 0.155764, 0.146055, 0.150827
980000, 0.153821, 0.142216, 0.150871
990000, 0.169612, 0.145112, 0.151943
1000000, 0.162255, 0.154067, 0.153924
0, 0.000001, 0.000206, 0.000000
10000, 0.001078, 0.019688, 0.001087
20000, 0.002424, 0.021237, 0.002328
30000, 0.003746, 0.018504, 0.003841
40000, 0.005423, 0.019121, 0.005126
50000, 0.006540, 0.019820, 0.006387
60000, 0.008151, 0.026770, 0.007752
70000, 0.009878, 0.026363, 0.009202
80000, 0.011274, 0.020439, 0.010594
90000, 0.012296, 0.029586, 0.012083
100000, 0.013511, 0.023671, 0.013467
110000, 0.015148, 0.021563, 0.014643
120000, 0.016754, 0.027945, 0.016396
130000, 0.018220, 0.028256, 0.017731
140000, 0.019757, 0.031322, 0.019087
150000, 0.020590, 0.029587, 0.020744
160000, 0.045750, 0.032431, 0.022254
170000, 0.044207, 0.037177, 0.023693
180000, 0.025777, 0.034150, 0.025085
190000, 0.037327, 0.034140, 0.026732
200000, 0.040477, 0.039908, 0.027485
210000, 0.030375, 0.037988, 0.029193
220000, 0.032250, 0.040734, 0.031016
230000, 0.055420, 0.040801, 0.032454
240000, 0.036013, 0.042609, 0.033646
250000, 0.059836, 0.045444, 0.035558
260000, 0.046392, 0.046609, 0.036427
270000, 0.039272, 0.047357, 0.038643
280000, 0.040481, 0.052165, 0.040205
290000, 0.042071, 0.056114, 0.048211
300000, 0.043297, 0.050202, 0.043170
310000, 0.067563, 0.050714, 0.043911
320000, 0.067778, 0.053491, 0.045431
330000, 0.057279, 0.055265, 0.047250
340000, 0.055774, 0.056243, 0.048967
350000, 0.051783, 0.057548, 0.050231
360000, 0.053206, 0.058555, 0.051645
370000, 0.053991, 0.061422, 0.053034
380000, 0.055901, 0.061673, 0.054626
390000, 0.057281, 0.065867, 0.055913
400000, 0.067890, 0.066972, 0.057807
410000, 0.060155, 0.067943, 0.059597
420000, 0.062652, 0.067209, 0.061063
430000, 0.063564, 0.068450, 0.062613
440000, 0.064484, 0.069934, 0.063854
450000, 0.086358, 0.070283, 0.065028
460000, 0.068023, 0.071711, 0.067020
470000, 0.068649, 0.076112, 0.068489
480000, 0.070414, 0.075112, 0.069982
490000, 0.072950, 0.082171, 0.071368
500000, 0.075577, 0.079194, 0.073634
510000, 0.077007, 0.078866, 0.075519
520000, 0.077848, 0.081935, 0.076275
530000, 0.080927, 0.086949, 0.077585
540000, 0.080390, 0.087061, 0.079365
550000, 0.082719, 0.087201, 0.081060
560000, 0.083654, 0.090470, 0.082738
570000, 0.085218, 0.090381, 0.084227
580000, 0.088132, 0.092905, 0.086117
590000, 0.109937, 0.092147, 0.087419
600000, 0.091881, 0.092588, 0.089024
610000, 0.091537, 0.091963, 0.090642
620000, 0.115482, 0.096848, 0.092369
630000, 0.115464, 0.099790, 0.093703
640000, 0.097157, 0.104011, 0.095344
650000, 0.099391, 0.096880, 0.096620
660000, 0.101332, 0.096422, 0.098175
670000, 0.102587, 0.105096, 0.100598
680000, 0.106188, 0.106006, 0.101610
690000, 0.103882, 0.107197, 0.103633
700000, 0.108777, 0.107037, 0.105255
710000, 0.109479, 0.109391, 0.107533
720000, 0.109487, 0.110162, 0.108479
730000, 0.112332, 0.107348, 0.109759
740000, 0.130360, 0.114833, 0.111296
750000, 0.114821, 0.115024, 0.112789
760000, 0.134470, 0.117041, 0.114707
770000, 0.119570, 0.116505, 0.116214
780000, 0.120630, 0.122917, 0.117654
790000, 0.121731, 0.121291, 0.120436
800000, 0.125311, 0.124544, 0.120631
810000, 0.124200, 0.121847, 0.122386
820000, 0.125832, 0.124782, 0.125242
830000, 0.128018, 0.127810, 0.126651
840000, 0.131349, 0.125622, 0.128284
850000, 0.131573, 0.130025, 0.128837
860000, 0.133947, 0.134056, 0.131251
870000, 0.150247, 0.132828, 0.134014
880000, 0.138261, 0.132636, 0.134414
890000, 0.143289, 0.137208, 0.135531
900000, 0.143207, 0.133063, 0.137162
910000, 0.139903, 0.142943, 0.139046
920000, 0.145121, 0.137753, 0.145676
930000, 0.143568, 0.136229, 0.141486
940000, 0.145901, 0.142639, 0.143093
950000, 0.148667, 0.151408, 0.145168
960000, 0.151331, 0.147295, 0.147385
970000, 0.155449, 0.138336, 0.148834
980000, 0.155514, 0.146759, 0.150872
990000, 0.156219, 0.142939, 0.151685
1000000, 0.155126, 0.153323, 0.153123
0, 0.000000, 0.000169, 0.000000
10000, 0.001070, 0.018632, 0.001092
20000, 0.002396, 0.018221, 0.002336
30000, 0.003738, 0.022712, 0.003643
40000, 0.005176, 0.030748, 0.004985
50000, 0.006789, 0.018721, 0.006353
60000, 0.007957, 0.022956, 0.007858
70000, 0.009601, 0.028366, 0.009339
80000, 0.011240, 0.028442, 0.010619
90000, 0.012581, 0.024019, 0.012083
100000, 0.013477, 0.026459, 0.013541
110000, 0.015154, 0.026369, 0.014885
120000, 0.016361, 0.023660, 0.016051
130000, 0.017829, 0.031697, 0.018148
140000, 0.019390, 0.034631, 0.019449
150000, 0.020965, 0.028312, 0.020514
160000, 0.021833, 0.032659, 0.021927
170000, 0.023821, 0.034275, 0.023953
180000, 0.025408, 0.032062, 0.025152
190000, 0.027027, 0.037301, 0.026739
200000, 0.028214, 0.036925, 0.027397
210000, 0.054823, 0.038908, 0.029564
220000, 0.032566, 0.042171, 0.030923
230000, 0.054466, 0.039955, 0.032330
240000, 0.057250, 0.040461, 0.034060
250000, 0.060444, 0.042580, 0.034923
260000, 0.045184, 0.047597, 0.037032
270000, 0.039617, 0.044983, 0.038083
280000, 0.040749, 0.051643, 0.039704
290000, 0.042305, 0.049532, 0.040975
300000, 0.063047, 0.049163, 0.042380
310000, 0.069345, 0.051795, 0.043698
320000, 0.046137, 0.053121, 0.045439
330000, 0.054408, 0.055052, 0.047267
340000, 0.049528, 0.057773, 0.048447
350000, 0.050704, 0.059541, 0.050236
360000, 0.052305, 0.060802, 0.051745
370000, 0.055863, 0.065661, 0.053520
380000, 0.078743, 0.062252, 0.054639
390000, 0.057896, 0.063989, 0.056680
400000, 0.059574, 0.068141, 0.058426
410000, 0.060219, 0.067090, 0.059132
420000, 0.084137, 0.064903, 0.060868
430000, 0.089042, 0.069558, 0.062518
440000, 0.065822, 0.065205, 0.063634
450000, 0.091026, 0.071602, 0.065486
460000, 0.068563, 0.071549, 0.066647
470000, 0.091585, 0.077014, 0.068941
480000, 0.072916, 0.076352, 0.070674
490000, 0.074202, 0.079691, 0.072267
500000, 0.096212, 0.076561, 0.073044
510000, 0.076264, 0.081145, 0.074910
520000, 0.077142, 0.081701, 0.076274
530000, 0.099536, 0.082667, 0.077914
540000, 0.080512, 0.085735, 0.079590
550000, 0.099656, 0.086113, 0.080688
560000, 0.086810, 0.087275, 0.083439
570000, 0.088390, 0.090394, 0.084287
580000, 0.087663, 0.091470, 0.086085
590000, 0.089198, 0.092071, 0.087193
600000, 0.089791, 0.092654, 0.088863
610000, 0.091424, 0.094816, 0.090648
620000, 0.118940, 0.099505, 0.092174
630000, 0.115485, 0.097203, 0.094298
640000, 0.099209, 0.101339, 0.095033
650000, 0.098030, 0.104096, 0.096912
660000, 0.118925, 0.098650, 0.099166
670000, 0.107095, 0.099413, 0.099939
680000, 0.102871, 0.105019, 0.101548
690000, 0.105031, 0.107677, 0.103128
700000, 0.107537, 0.107239, 0.104932
710000, 0.126362, 0.111694, 0.106254
720000, 0.109039, 0.113833, 0.108199
730000, 0.130477, 0.113268, 0.109953
740000, 0.133610, 0.109905, 0.111319
750000, 0.122170, 0.116295, 0.114153
760000, 0.116345, 0.120623, 0.115613
770000, 0.117701, 0.117553, 0.116184
